ID,Tag,Reputation,Answers,Username,Views,Upvotes
59006,i,90.0,2.0,45598,1075.0,29.0
410949,p,12292.0,9.0,113204,7696.0,470.0
456079,x,65.0,2.0,86757,5222.0,6.0
172257,i,958.0,3.0,45050,2120.0,5.0
385978,j,2933.0,6.0,132126,21672.0,93.0
234771,i,730.0,5.0,28677,10696.0,13.0
89240,c,1660.0,12.0,68559,32384.0,109.0
163643,a,432.0,3.0,145017,15105.0,21.0
429297,o,32.0,1.0,69088,1486.0,2.0
190140,p,340.0,4.0,167924,46696.0,52.0
278560,p,3863.0,2.0,48429,15918.0,72.0
74351,r,427.0,1.0,76765,757.0,7.0
364019,s,3440.0,9.0,31956,204005.0,629.0
370405,j,2150.0,4.0,85755,55475.0,209.0
185012,h,570.0,6.0,125185,259345.0,225.0
413597,h,20393.0,12.0,140444,157564.0,3148.0
60670,j,1667.0,3.0,45253,119305.0,296.0
348168,c,1923.0,3.0,16232,24406.0,58.0
96416,a,1172.0,6.0,160003,14271.0,15.0
384575,c,872.0,23.0,145613,116905.0,154.0
337979,j,161.0,3.0,80443,15154.0,16.0
27223,j,3513.0,3.0,151444,13180.0,49.0
369176,p,534.0,2.0,134930,2506.0,3.0
116745,a,3478.0,3.0,69056,171.0,1.0
160255,a,31630.0,2.0,4683,5310.0,199.0
255356,h,183.0,9.0,144467,7540.0,4.0
460857,p,3572.0,9.0,15606,212817.0,839.0
80530,c,434.0,7.0,18885,141980.0,68.0
150533,a,157.0,11.0,140746,7792.0,15.0
108318,h,3925.0,9.0,128540,8239.0,34.0
181359,x,18640.0,2.0,42258,4836.0,190.0
323527,h,50.0,4.0,148975,318.0,1.0
111795,j,65.0,2.0,170860,5124.0,1.0
147159,c,513.0,4.0,78424,74.0,2.0
235384,c,9542.0,11.0,62392,10440.0,241.0
464294,o,0.0,4.0,707,36704.0,82.0
359313,s,4270.0,1.0,38497,873.0,11.0
31451,a,325.0,6.0,6669,2317.0,16.0
363544,o,9320.0,1.0,173602,788.0,5.0
118430,i,13990.0,3.0,124983,5581.0,62.0
277362,i,128.0,2.0,93119,11556.0,26.0
204510,p,156.0,4.0,76881,3251.0,5.0
361022,c,3757.0,2.0,141120,454.0,1.0
265763,r,32150.0,7.0,91087,3030.0,84.0
104956,h,463.0,4.0,73904,143.0,1.0
115226,c,697.0,2.0,22675,3827.0,30.0
445725,c,18.0,1.0,121786,715.0,9.0
179894,p,8409.0,0.0,84045,237.0,1.0
306582,i,2565.0,2.0,135205,5424.0,12.0
155734,r,82.0,4.0,125551,1025.0,4.0
334254,c,33138.0,5.0,72400,87375.0,1828.0
401713,r,40.0,2.0,76655,258.0,3.0
434963,j,5162.0,3.0,126724,41516.0,355.0
221269,j,13076.0,9.0,35719,4809.0,83.0
400233,c,57935.0,3.0,139633,9623.0,592.0
94961,c,841.0,2.0,155327,341.0,1.0
414314,j,37928.0,2.0,27199,14916.0,806.0
139746,i,2126.0,3.0,113138,58228.0,182.0
164168,i,290.0,1.0,19624,2775.0,3.0
453368,j,144.0,3.0,128381,17220.0,22.0
141549,c,641.0,4.0,120536,25644.0,26.0
202168,s,713.0,0.0,9373,920.0,8.0
231032,j,1247.0,6.0,98412,83634.0,283.0
88363,i,1396.0,2.0,44746,4436.0,13.0
225275,a,3.0,2.0,42289,767.0,2.0
131015,c,23.0,3.0,131504,314.0,6.0
155390,j,1985.0,8.0,32720,117938.0,223.0
48356,h,2929.0,2.0,113849,4721.0,13.0
249983,j,17289.0,3.0,93553,20111.0,257.0
454881,p,13176.0,14.0,172894,140886.0,1494.0
424951,i,3543.0,3.0,116643,7428.0,39.0
418735,i,141.0,4.0,2630,27086.0,51.0
42793,c,6112.0,10.0,99107,321277.0,2223.0
442571,c,14039.0,8.0,86353,33252.0,434.0
326471,a,450.0,7.0,35643,96371.0,96.0
316739,p,2539.0,5.0,40306,9255.0,131.0
213084,j,654.0,8.0,137224,33729.0,39.0
243237,p,128.0,7.0,1052,42408.0,17.0
42080,p,2852.0,1.0,5045,325.0,2.0
100845,r,3824.0,2.0,60189,15848.0,104.0
168831,h,50.0,2.0,33962,712.0,5.0
355976,i,36.0,2.0,135071,5437.0,14.0
336580,h,62.0,2.0,163404,17047.0,33.0
294591,s,37.0,10.0,141015,15042.0,5.0
447128,s,6804.0,4.0,109039,10069.0,128.0
98068,i,12152.0,4.0,22125,3270.0,26.0
368390,i,2497.0,10.0,110463,80329.0,142.0
195449,c,8430.0,3.0,73624,5540.0,62.0
378955,a,2959.0,3.0,8828,20331.0,84.0
281851,h,6335.0,7.0,115199,48331.0,579.0
396543,x,46.0,2.0,78139,4360.0,0.0
435626,a,276.0,16.0,3144,38977.0,36.0
103645,h,122.0,2.0,41423,121.0,0.0
71516,p,670.0,4.0,98418,25784.0,17.0
167309,c,1463.0,3.0,80048,105903.0,235.0
59997,a,147.0,5.0,139607,7693.0,4.0
185488,i,920.0,5.0,125265,480.0,7.0
116303,j,485.0,3.0,160634,2074.0,4.0
105159,p,2173.0,3.0,65874,1602.0,6.0
406321,p,897.0,7.0,24243,126863.0,198.0
423874,r,486.0,2.0,171472,37.0,5.0
61467,j,6400.0,2.0,76587,15893.0,106.0
139666,j,422.0,3.0,82713,133675.0,191.0
378615,c,88710.0,1.0,43629,254.0,41.0
353275,c,27536.0,2.0,56698,18358.0,227.0
9550,i,2200.0,1.0,82887,402.0,12.0
469898,h,16365.0,1.0,118052,843.0,37.0
65098,c,3039.0,1.0,94510,6990.0,86.0
225960,j,1909.0,4.0,23804,15371.0,116.0
24345,i,2618.0,2.0,122988,2645.0,14.0
344464,p,18.0,8.0,56273,4726.0,12.0
344465,r,29758.0,2.0,81652,36123.0,682.0
261943,c,2012.0,3.0,64006,14734.0,54.0
14225,j,312.0,4.0,143436,1966.0,7.0
349905,a,17970.0,2.0,21743,7185.0,256.0
38730,o,851.0,1.0,101609,7500.0,4.0
464644,a,154.0,1.0,25749,168.0,11.0
17931,j,1501.0,2.0,55482,1184.0,1.0
124914,c,394.0,1.0,21418,21793.0,63.0
126860,c,6294.0,1.0,84905,12033.0,74.0
3287,c,2896.0,6.0,118043,26523.0,111.0
8275,p,47077.0,2.0,88290,10048.0,324.0
332091,a,49035.0,5.0,99012,20714.0,1049.0
217461,c,937.0,2.0,114122,75086.0,107.0
137559,j,4332.0,2.0,38175,11405.0,79.0
12354,h,11491.0,10.0,122149,91843.0,1041.0
75566,i,287.0,2.0,171421,16796.0,12.0
469334,j,29878.0,2.0,120032,304.0,12.0
423811,j,444.0,11.0,27660,29754.0,379.0
140610,j,1429.0,2.0,94367,36776.0,97.0
389237,c,18481.0,5.0,69126,15331.0,263.0
8087,o,4803.0,4.0,89479,4624.0,33.0
120609,s,834.0,3.0,45147,180222.0,274.0
267184,j,60.0,1.0,147963,6650.0,5.0
400534,j,2684.0,4.0,170148,57358.0,113.0
314301,r,575.0,2.0,1331,1996.0,7.0
22183,c,6764.0,3.0,18857,4251.0,44.0
299521,c,11228.0,2.0,170893,514.0,8.0
119744,a,4465.0,2.0,142774,17836.0,82.0
92350,s,3728.0,5.0,24445,24123.0,59.0
165153,j,976.0,1.0,29615,3287.0,13.0
247214,o,8713.0,1.0,31498,3604.0,39.0
173444,j,3761.0,5.0,87424,45964.0,262.0
95261,o,19163.0,1.0,105256,1028.0,21.0
327654,j,10188.0,8.0,136992,55979.0,555.0
62647,c,0.0,28.0,151528,79032.0,0.0
328583,i,182.0,2.0,58656,41622.0,12.0
79730,s,3102.0,10.0,2711,31142.0,135.0
19262,h,311.0,1.0,78111,77.0,3.0
133267,c,2133.0,4.0,15546,41704.0,154.0
145925,c,455.0,3.0,98434,41784.0,116.0
295997,o,4429.0,1.0,72940,1713.0,10.0
248807,h,33239.0,6.0,76913,71843.0,4640.0
101213,a,1790.0,5.0,95492,22296.0,117.0
323809,j,60.0,3.0,103135,6004.0,12.0
51814,c,6668.0,3.0,33636,57616.0,486.0
319127,h,6755.0,3.0,65975,1042.0,22.0
438663,j,459.0,3.0,154655,11731.0,18.0
39996,j,53.0,2.0,169940,40627.0,111.0
13883,s,3015.0,4.0,145666,12704.0,63.0
415490,j,684.0,6.0,58174,21810.0,24.0
68210,p,20426.0,7.0,43067,72790.0,1618.0
361712,c,30348.0,3.0,126993,10955.0,552.0
297130,c,11748.0,4.0,56274,10730.0,72.0
182422,c,226.0,11.0,36066,37437.0,24.0
120922,c,45436.0,4.0,93889,987.0,46.0
142774,c,77.0,4.0,17505,1842.0,2.0
122117,c,74196.0,4.0,61223,12989.0,1077.0
84262,a,803.0,1.0,98577,345.0,1.0
150271,a,481.0,1.0,148623,4220.0,4.0
384522,i,2071.0,2.0,88435,1874.0,10.0
274748,c,8273.0,2.0,44448,51871.0,475.0
202925,c,403.0,2.0,167409,3092.0,1.0
74550,a,141.0,1.0,168313,6405.0,34.0
231494,c,1692.0,1.0,140731,7051.0,19.0
360101,a,687.0,2.0,40590,3003.0,69.0
176773,s,13.0,1.0,165588,1921.0,1.0
218041,p,136.0,2.0,131916,8796.0,10.0
127159,s,4897.0,1.0,54479,2478.0,9.0
171499,h,5505.0,3.0,9723,2135.0,14.0
129532,j,111.0,2.0,72364,19670.0,21.0
264513,j,14.0,2.0,15091,5116.0,66.0
309037,a,534.0,5.0,151858,12531.0,12.0
379072,j,1896.0,6.0,26678,19827.0,50.0
3802,c,116.0,2.0,113366,14333.0,5.0
296835,c,474.0,5.0,55715,40102.0,24.0
90685,c,721.0,3.0,60259,3625.0,20.0
329996,c,452.0,3.0,95375,1480.0,10.0
406647,o,972.0,6.0,24447,61521.0,100.0
439553,c,87.0,1.0,105235,1911.0,6.0
359225,p,46.0,3.0,119143,11083.0,5.0
75131,j,380.0,1.0,13154,1284.0,17.0
317491,j,83.0,6.0,61604,9766.0,47.0
47908,h,220.0,3.0,48092,65428.0,24.0
267009,j,3275.0,6.0,66066,28562.0,92.0
71594,s,907.0,7.0,37433,70849.0,107.0
58179,c,6504.0,3.0,71764,36266.0,211.0
60855,j,44.0,4.0,153805,3929.0,51.0
224216,j,0.0,3.0,170081,17146.0,10.0
118519,c,8850.0,1.0,146822,7148.0,137.0
54876,a,15026.0,1.0,2397,3842.0,68.0
108571,p,328.0,6.0,158825,8567.0,35.0
53175,a,176.0,7.0,14783,25625.0,26.0
337521,j,1609.0,3.0,61100,26272.0,41.0
89984,c,34.0,2.0,20386,1529.0,1.0
434373,c,1858.0,3.0,72827,35660.0,73.0
333765,c,112.0,1.0,155289,9973.0,1.0
135100,j,85.0,1.0,110922,14008.0,10.0
404009,j,0.0,3.0,169626,55047.0,0.0
150042,j,40.0,1.0,74820,858.0,12.0
120388,i,1544.0,1.0,58250,915.0,8.0
4318,j,11.0,2.0,93544,6198.0,3.0
222763,j,4702.0,3.0,147755,4076.0,82.0
88081,a,834.0,4.0,82861,30271.0,33.0
47983,i,1155.0,1.0,109229,2835.0,6.0
63550,j,1238.0,1.0,19115,80.0,2.0
417797,i,37626.0,1.0,31661,2987.0,157.0
67219,c,2993.0,7.0,19793,1912.0,44.0
440432,j,7405.0,3.0,14307,5998.0,34.0
306861,p,410.0,7.0,63031,52462.0,59.0
72324,a,823.0,5.0,10615,202281.0,251.0
56900,j,2877.0,3.0,55577,263.0,12.0
138449,a,6629.0,3.0,118734,22939.0,426.0
117482,p,11420.0,6.0,101282,15584.0,329.0
284331,i,81.0,2.0,70983,341.0,0.0
6136,j,3035.0,3.0,99548,39604.0,145.0
64059,c,62.0,1.0,133117,4646.0,6.0
451088,s,314.0,9.0,148797,29941.0,587.0
224586,c,1069.0,4.0,63466,14241.0,11.0
196585,x,157.0,3.0,116881,3590.0,0.0
178345,c,19891.0,4.0,24950,16285.0,161.0
92058,c,943.0,1.0,10056,523.0,0.0
398230,a,2066.0,5.0,146049,21119.0,49.0
466309,j,55.0,2.0,155772,22159.0,58.0
211427,c,6579.0,10.0,42403,266113.0,1699.0
244619,j,15753.0,6.0,96323,36651.0,941.0
299253,o,8381.0,1.0,13252,2014.0,95.0
423066,s,185.0,4.0,108623,62776.0,11.0
302832,s,1128.0,7.0,50498,107427.0,109.0
19476,p,154.0,2.0,134157,30238.0,116.0
244549,o,2948.0,1.0,60257,2069.0,7.0
252548,j,4806.0,3.0,53197,2834.0,23.0
299921,r,3421.0,2.0,131123,596.0,3.0
42142,p,720.0,7.0,55500,4605.0,10.0
307508,o,0.0,2.0,44460,18738.0,0.0
293282,j,9064.0,4.0,144139,19660.0,141.0
101424,h,87.0,2.0,15067,8334.0,1.0
354952,s,4174.0,4.0,88590,446900.0,1787.0
205445,c,152.0,2.0,127554,2641.0,39.0
128061,c,1477.0,1.0,169883,1825.0,7.0
39987,c,1.0,3.0,114448,273.0,0.0
60313,a,10022.0,12.0,13297,92351.0,575.0
99341,i,929.0,2.0,62459,4108.0,2.0
19841,j,6054.0,2.0,113491,2589.0,26.0
49346,i,6411.0,2.0,96800,17836.0,126.0
131731,p,44.0,3.0,161294,66.0,7.0
378110,a,8412.0,5.0,103341,14155.0,111.0
166154,p,49.0,1.0,93670,3864.0,5.0
173357,p,41.0,3.0,28319,7875.0,13.0
259473,i,0.0,2.0,105412,15097.0,0.0
450249,p,1115.0,6.0,2008,4181.0,22.0
396411,j,1681.0,5.0,59838,109131.0,178.0
354274,j,15802.0,22.0,88950,69510.0,883.0
321,p,76725.0,4.0,27881,44073.0,2785.0
129810,i,4931.0,2.0,40353,2969.0,19.0
369514,p,906.0,2.0,50800,98645.0,71.0
155950,a,305.0,6.0,171167,40252.0,22.0
435159,c,926.0,3.0,105805,11727.0,28.0
445715,c,571.0,3.0,86366,7124.0,14.0
53178,s,2885.0,5.0,172207,10150.0,52.0
454951,i,6846.0,6.0,18835,20366.0,226.0
195312,c,97114.0,5.0,55365,6192.0,502.0
359865,j,2655.0,10.0,52834,30358.0,80.0
155330,j,50.0,3.0,163118,5514.0,11.0
131298,i,795.0,3.0,24152,11777.0,13.0
21230,s,687.0,1.0,108773,3859.0,17.0
278407,c,6949.0,3.0,149970,15904.0,235.0
119967,p,134.0,1.0,82753,1580.0,2.0
310416,a,15390.0,18.0,119816,389548.0,4051.0
230059,c,1605.0,2.0,16769,12748.0,25.0
176372,i,5443.0,3.0,58656,17656.0,104.0
173058,r,4391.0,11.0,1268,69135.0,255.0
202822,c,13400.0,3.0,116574,5554.0,97.0
458632,s,6.0,2.0,64865,5560.0,4.0
58476,h,54.0,1.0,75242,8530.0,4.0
171503,s,6.0,3.0,139196,995.0,4.0
293778,c,86.0,4.0,106297,35289.0,2.0
66450,i,793.0,1.0,47593,7712.0,5.0
398591,i,5429.0,3.0,41738,6592.0,54.0
266240,c,723.0,5.0,30582,13496.0,38.0
5874,a,106.0,8.0,534,25503.0,5.0
399461,a,3280.0,7.0,59345,55689.0,174.0
246143,c,78.0,5.0,85572,32544.0,159.0
138023,j,962.0,4.0,77060,16346.0,36.0
9620,x,7801.0,3.0,75463,18509.0,111.0
381769,j,2117.0,3.0,134698,5057.0,12.0
198070,i,8755.0,1.0,73837,1065.0,14.0
262875,c,20426.0,5.0,43067,3804.0,53.0
17133,p,4627.0,2.0,65570,33571.0,210.0
208293,j,1839.0,7.0,50123,14517.0,69.0
349738,o,1384.0,1.0,149223,173.0,0.0
21450,p,1184.0,9.0,18058,10900.0,9.0
95896,i,27628.0,12.0,11251,15833.0,505.0
378155,h,35.0,2.0,80635,641.0,24.0
458527,c,8918.0,6.0,171092,7867.0,47.0
76461,p,5022.0,10.0,31865,19457.0,144.0
188333,c,43.0,2.0,68066,700.0,12.0
333528,j,1600.0,5.0,121431,17315.0,47.0
124235,s,318.0,4.0,20628,5595.0,27.0
297081,i,9242.0,1.0,172018,3088.0,43.0
289870,a,28.0,3.0,5378,10085.0,40.0
291118,j,196.0,7.0,103606,17075.0,109.0
307181,p,412.0,10.0,29597,88922.0,44.0
202650,i,832.0,1.0,82299,692.0,3.0
346259,c,125.0,1.0,159755,9077.0,11.0
198368,j,8547.0,1.0,33492,5624.0,59.0
133310,h,4355.0,4.0,36318,64211.0,330.0
30380,j,2190.0,5.0,13263,48069.0,128.0
326748,i,938.0,2.0,5914,3228.0,12.0
456453,c,44600.0,2.0,79439,689.0,29.0
408790,a,0.0,18.0,125174,384964.0,5.0
240861,p,8343.0,3.0,78115,11777.0,112.0
425895,x,391.0,3.0,147674,59976.0,13.0
213250,j,494.0,4.0,109589,18969.0,22.0
264494,c,1733.0,3.0,5603,11904.0,18.0
141421,p,3643.0,1.0,8835,4399.0,22.0
440735,p,78.0,1.0,15576,1007.0,4.0
162655,a,49871.0,13.0,86880,19467.0,1170.0
229339,i,19859.0,9.0,87005,31680.0,608.0
467994,i,65156.0,2.0,91033,1015.0,51.0
77350,o,20814.0,4.0,25436,8081.0,288.0
267604,c,1423.0,2.0,14260,61126.0,51.0
140951,j,789.0,1.0,54633,5161.0,13.0
106920,h,131.0,2.0,54530,7350.0,91.0
404481,a,754.0,7.0,69980,56730.0,217.0
241204,c,9187.0,12.0,29029,38492.0,520.0
305695,j,103.0,3.0,98191,3767.0,5.0
68487,j,394.0,3.0,102949,132.0,58.0
147374,p,12029.0,2.0,146555,4962.0,70.0
179997,j,15707.0,5.0,25979,11838.0,187.0
275097,c,194.0,3.0,116232,6701.0,9.0
71528,c,14643.0,5.0,31207,36872.0,456.0
19961,c,7126.0,2.0,31208,52209.0,529.0
441886,j,0.0,12.0,145218,95675.0,221.0
99066,j,3823.0,2.0,130766,5399.0,29.0
429055,s,478.0,3.0,101014,8734.0,9.0
166451,h,156.0,2.0,35498,19876.0,24.0
416762,i,60286.0,10.0,65057,69679.0,4029.0
417577,j,8881.0,12.0,151911,63714.0,441.0
313250,c,7380.0,1.0,138920,10781.0,71.0
227378,c,178.0,7.0,172437,44078.0,4.0
68829,j,4719.0,3.0,21149,36495.0,320.0
105034,h,1160.0,1.0,14684,194.0,3.0
4663,i,2970.0,1.0,79724,1891.0,12.0
149406,j,756.0,3.0,44805,4637.0,14.0
65593,j,0.0,8.0,45812,33020.0,2.0
394263,p,25678.0,3.0,12074,6237.0,156.0
304441,j,1091.0,1.0,101027,16987.0,30.0
401082,a,2695.0,4.0,117511,7008.0,35.0
296111,i,977.0,5.0,145552,14522.0,24.0
302151,r,431.0,2.0,156121,1679.0,0.0
255254,i,171.0,2.0,165248,75892.0,33.0
387858,a,83.0,2.0,131243,486.0,21.0
253673,j,480.0,3.0,93167,40519.0,118.0
214957,s,7578.0,6.0,129672,112619.0,688.0
12457,c,51.0,2.0,14121,18193.0,6.0
169000,j,19587.0,7.0,61196,3874.0,88.0
353751,j,139.0,1.0,57246,7096.0,4.0
42923,i,924.0,1.0,53120,2680.0,14.0
203646,i,2700.0,1.0,76499,1635.0,14.0
246979,p,28.0,3.0,156159,10293.0,26.0
66619,h,30294.0,3.0,101541,13154.0,623.0
227748,s,35.0,3.0,106468,179.0,3.0
406711,i,4828.0,1.0,12229,166.0,2.0
359528,c,929.0,6.0,88697,23065.0,30.0
462639,h,1340.0,3.0,141628,2477.0,11.0
126132,c,3456.0,2.0,31931,161.0,5.0
365791,s,702.0,4.0,18783,10925.0,9.0
39742,i,1684.0,5.0,133783,38774.0,83.0
438803,p,8735.0,3.0,172527,28620.0,255.0
373249,a,165.0,1.0,67151,771.0,4.0
163540,j,1614.0,6.0,105155,35748.0,69.0
140558,p,3307.0,4.0,38757,5548.0,15.0
261646,p,334.0,5.0,21402,1612.0,11.0
468866,a,93.0,5.0,127960,739.0,7.0
278111,j,180.0,2.0,69196,18654.0,18.0
207750,s,41.0,1.0,149488,6619.0,5.0
68582,p,402.0,2.0,160689,6186.0,4.0
250015,p,156.0,2.0,165773,14416.0,9.0
317223,x,20.0,1.0,171290,72.0,8.0
297304,a,3895.0,10.0,58117,31902.0,119.0
333132,a,3278.0,3.0,58892,142.0,0.0
459399,p,8172.0,4.0,10305,72045.0,500.0
333426,p,13.0,6.0,137793,28032.0,3.0
346257,c,1163.0,4.0,16245,3730.0,7.0
322911,s,654.0,2.0,122732,15654.0,9.0
462069,a,6343.0,3.0,107421,4986.0,44.0
67928,p,0.0,2.0,155753,2752.0,3.0
383864,r,271.0,2.0,52129,68549.0,22.0
90311,p,770.0,1.0,60159,32763.0,19.0
167378,r,3487.0,3.0,29079,418.0,5.0
303024,p,9668.0,14.0,83996,3596.0,62.0
350568,x,10873.0,2.0,104883,249.0,7.0
465851,i,2243.0,3.0,70215,8302.0,18.0
122410,i,3404.0,1.0,30581,1029.0,5.0
178336,c,346.0,5.0,81119,12410.0,32.0
30892,c,16570.0,3.0,141336,853.0,30.0
51843,j,39595.0,10.0,146560,28733.0,1166.0
115225,j,1391.0,1.0,66060,4363.0,11.0
8970,a,21562.0,6.0,141358,34022.0,694.0
81272,j,2120.0,1.0,129076,23311.0,58.0
75004,j,1854.0,1.0,48703,6566.0,10.0
273383,j,178.0,6.0,21953,28832.0,34.0
267548,j,5280.0,2.0,6339,32589.0,327.0
147086,s,47042.0,4.0,85615,1041.0,46.0
389126,c,101.0,4.0,96404,28208.0,318.0
272815,p,2747.0,1.0,147126,3488.0,12.0
304,x,43.0,3.0,78598,742.0,0.0
407277,p,10.0,1.0,167780,559.0,88.0
266365,p,2239.0,10.0,78422,30171.0,104.0
413782,r,454.0,2.0,137363,5120.0,2.0
421729,p,76.0,2.0,16551,11590.0,17.0
308942,i,88.0,3.0,133177,28168.0,20.0
367499,c,743.0,2.0,59111,20173.0,14.0
266137,c,19.0,1.0,895,1344.0,11.0
375273,o,46.0,1.0,89235,997.0,2.0
182839,i,1004.0,1.0,54456,11818.0,32.0
373075,c,9276.0,3.0,173159,6658.0,63.0
171224,o,4020.0,2.0,129056,7202.0,33.0
291133,c,0.0,7.0,105412,6562.0,4.0
325568,r,20531.0,1.0,33662,968.0,24.0
467523,c,1447.0,1.0,151166,2466.0,5.0
291547,c,33.0,2.0,146137,14449.0,35.0
122518,c,432.0,11.0,98008,98138.0,150.0
420618,j,490.0,2.0,7874,15354.0,7.0
117430,c,10844.0,3.0,59530,6847.0,144.0
10858,i,1901.0,3.0,105276,6379.0,21.0
326128,h,5367.0,2.0,77148,449.0,5.0
101960,p,978.0,4.0,149430,6095.0,11.0
392993,s,8616.0,3.0,115634,25261.0,182.0
263090,j,3429.0,3.0,74065,12630.0,54.0
79311,s,890.0,6.0,157983,3604.0,7.0
370223,c,5902.0,3.0,79798,11900.0,100.0
151,a,150.0,1.0,116395,41892.0,19.0
167981,h,1122.0,5.0,102123,366.0,5.0
4637,a,2188.0,3.0,131034,3221.0,26.0
397648,j,28.0,2.0,87507,40332.0,2.0
169483,j,2954.0,3.0,70954,9165.0,112.0
158875,c,35.0,3.0,65582,3823.0,6.0
183677,p,852.0,1.0,126327,14273.0,21.0
436884,j,2148.0,11.0,118170,76626.0,109.0
253817,c,592.0,3.0,171416,20372.0,15.0
2114,o,6.0,1.0,153233,866.0,0.0
338352,r,149.0,1.0,98485,3380.0,4.0
27352,c,4201.0,6.0,152498,13055.0,88.0
380028,i,3119.0,3.0,42835,440.0,3.0
407473,c,956.0,1.0,131551,10387.0,72.0
419538,c,1823.0,3.0,50937,4250.0,18.0
93617,c,1501.0,6.0,50875,43602.0,230.0
452518,r,147.0,1.0,150135,3711.0,3.0
141059,p,358.0,8.0,59362,50118.0,28.0
325492,j,11.0,1.0,70226,138.0,14.0
329174,h,363.0,2.0,6370,336.0,2.0
207577,a,57.0,1.0,48118,6263.0,13.0
470844,r,16.0,1.0,37186,1437.0,3.0
321306,i,8348.0,2.0,59346,508.0,5.0
344019,h,100.0,1.0,111997,4925.0,22.0
405143,p,85.0,6.0,38535,2117.0,19.0
280165,j,5890.0,3.0,73485,85918.0,273.0
38678,o,509.0,1.0,134751,17842.0,11.0
131199,h,12292.0,4.0,113204,20622.0,189.0
123486,j,5236.0,3.0,132640,6525.0,70.0
354545,i,3252.0,2.0,74450,12435.0,160.0
305767,j,305.0,4.0,72827,13302.0,23.0
190805,i,478.0,1.0,38237,11343.0,92.0
35741,p,638.0,2.0,100473,2147.0,3.0
371832,c,2962.0,4.0,20192,1422.0,5.0
46710,o,375.0,4.0,128269,4115.0,25.0
241387,p,0.0,3.0,99265,12661.0,6.0
364671,i,6044.0,1.0,36692,2663.0,36.0
365909,h,1383.0,8.0,60566,119392.0,381.0
118359,c,0.0,6.0,31884,57620.0,22.0
149434,j,3082.0,0.0,114731,2280.0,11.0
112412,c,15.0,1.0,55616,71.0,1.0
196965,c,0.0,1.0,162769,49067.0,9.0
64490,a,1502.0,2.0,116874,20459.0,92.0
188584,i,36.0,3.0,168807,2578.0,2.0
210891,c,0.0,8.0,114189,91842.0,97.0
353352,c,1145.0,4.0,126304,176161.0,180.0
269696,a,2511.0,22.0,129360,255747.0,661.0
286264,c,1493.0,4.0,98278,225126.0,269.0
442046,j,4378.0,2.0,42760,8328.0,54.0
59627,o,6266.0,1.0,96916,1053.0,22.0
437197,j,3507.0,3.0,53161,3365.0,32.0
305439,s,29.0,5.0,168514,1182.0,3.0
195239,a,1981.0,2.0,21468,12953.0,50.0
125505,i,1725.0,1.0,103817,2619.0,36.0
5991,j,3123.0,3.0,99439,64391.0,169.0
156126,c,4719.0,1.0,119910,54860.0,347.0
265061,j,983.0,3.0,75483,3147.0,12.0
367646,j,456.0,1.0,150415,1375.0,0.0
262151,c,9903.0,4.0,19122,14256.0,182.0
67899,c,2411.0,6.0,50974,21339.0,84.0
157893,c,12178.0,7.0,29414,43128.0,780.0
388306,r,41.0,1.0,48171,2511.0,11.0
132312,c,2917.0,2.0,150298,3086.0,9.0
405737,h,8.0,1.0,70716,279.0,2.0
337982,j,139.0,7.0,124090,482.0,1.0
38142,j,31.0,1.0,164189,3844.0,3.0
300910,c,3392.0,2.0,124835,5133.0,20.0
408265,c,2496.0,9.0,82699,8510.0,20.0
188783,h,421.0,2.0,35789,9634.0,3.0
285962,a,19.0,1.0,35008,1023.0,51.0
459289,j,3097.0,5.0,145914,106390.0,206.0
160612,j,4.0,1.0,163073,284.0,40.0
369883,i,3317.0,9.0,134801,32592.0,183.0
386151,j,27.0,5.0,160848,26987.0,10.0
369466,x,333.0,1.0,62336,391.0,2.0
390867,i,106.0,7.0,139916,30921.0,11.0
181833,r,103.0,1.0,93544,1933.0,8.0
452587,a,609.0,3.0,104736,11063.0,14.0
133337,j,66.0,3.0,9307,11220.0,3.0
143010,j,2823.0,2.0,61920,2120.0,10.0
160747,h,183.0,3.0,110283,62318.0,35.0
351092,i,162.0,3.0,101714,8635.0,2.0
136806,j,4975.0,11.0,124291,154165.0,707.0
404121,r,549.0,1.0,33464,2538.0,2.0
406630,c,6518.0,2.0,103191,3771.0,26.0
375034,i,1656.0,4.0,113522,1790.0,10.0
278876,i,189.0,1.0,63135,1437.0,4.0
171890,r,68.0,2.0,4471,13753.0,8.0
193741,a,246.0,8.0,74498,682.0,1.0
102265,s,3274.0,2.0,34876,2530.0,19.0
462272,j,10037.0,8.0,133923,88522.0,1181.0
34369,s,131.0,5.0,81449,134906.0,23.0
355853,c,3.0,2.0,13235,60.0,1.0
95694,h,7130.0,5.0,36049,4340.0,44.0
457559,c,1659.0,2.0,38412,3074.0,8.0
251730,p,2471.0,3.0,68233,46008.0,100.0
426677,j,1024.0,1.0,134334,6139.0,9.0
116840,s,5792.0,20.0,12354,374763.0,2528.0
56519,a,3052.0,2.0,95016,12754.0,30.0
248879,c,929.0,2.0,58117,10092.0,14.0
33724,h,38225.0,6.0,41801,9147.0,318.0
271589,i,1868.0,5.0,125379,13165.0,23.0
139460,c,10132.0,5.0,94411,8724.0,172.0
125383,c,1365.0,7.0,45704,1964.0,7.0
466461,c,30.0,1.0,158108,119.0,1.0
355790,j,64.0,3.0,114406,637.0,33.0
90295,r,155.0,2.0,13607,4674.0,10.0
